coenti;damesano;plajustado;margem;pl;AjustesContabeis;AjustesEconomicos;NovoPla;CMR
33294;202104;210408936,84;0;210632886,27;-223949,430000007;5376290,97995907;215785227,819959;83287599,273419
34819;202104;266732284,75;0;329905763,8;-63173479,05;2500833,58999997;269233118,34;130127840,62
01554;202105;4220391,2;0;4244840,17;-24448,9699999997;0;4220391,2;3400000
03093;202105;0;0;0;0;0;0;0
04251;202105;253077897,57;0;346702824,98;-93624927,41;13594681,52;266672579,09;95293105,04
05118;202105;2044008610,55;0;6666068770,73;-4622060160,18;0;2044008610,55;167180965,1
05657;202105;7252190,05;0;7616449,53;-364259,48;0;7252190,05;4000000
05886;202105;1756719322,75;0;4155087828,56;-2398368505,81;82197161,3687122;1838916484,11871;1634440675,99465
10448;202105;122132111,35;0;122320931,11;-188819,760000005;7477820;129609931,35;48705903,17
24813;202105;21793727,35;0;21796673,59;-2946,23999999836;0;21793727,35;10800000
01589;202106;29758580,57;0;35799444,8;-6040864,23;115889,84;29874470,41;19600513,93
01627;202106;32126808,34;0;80940365,33;-48813556,99;3337410,94;35464219,28;18337410,94
01805;202106;2200000;0;2200000;0;0;2200000;2200000
02062;202106;196337791,699659;0;226869484,06;-30531692,3603405;4563870,91354948;200901662,613209;135883594,79773
02895;202106;71091819,23;0;76978890,25;-5887071,02;944130;72035949,23;11744907
03328;202106;82334018,82;0;86031994,71;-3697975,89;836071,580000013;83170090,4;22804148,98
03417;202106;34150336,51;0;34170060,58;-19724,0700000003;0;34150336,51;8100000
05070;202106;2920622984,82;0;4300022378,75;-1379399393,93;207458324,49;3128081309,31;1123079199,5
05657;202106;7340826,11;0;7833775,77;-492949,659999999;0;7340826,11;4000000
06572;202106;915055303,86;0;1195076509,87;-280021206,01;21288334,91;936343638,77;625723224,9
06688;202106;125721885,12;0;125721917,05;-31,9299999922514;0;125721885,12;15000000
11096;202106;165246,92;0;264651,25;-99404,33;482635,74;647882,66;590486,22
30074;202106;222677989,89;0;235647686,03;-12969696,14;23123225,19;245801215,08;142908888,41
38253;202106;131863215,6;0;143858413,2;-11995197,6;1786834,93621747;133650050,536217;80897736,6136159
02119;202107;6041543,79;0;6258760,03;-217216,24;0;6041543,79;3700000
02879;202107;19352061,55;0;19386430,85;-34369,3000000007;0;19352061,55;8100000
02895;202107;69542948,86;0;75661081,62;-6118132,76000001;944130;70487078,86;11744907
03531;202107;10629427,82;0;10813721,69;-184293,869999999;0;10629427,82;8100000
04251;202107;261635079,24;0;353799097,08;-92164017,84;11633360,69;273268439,93;91263464,74
04634;202107;3696033,96;0;3729064,58;-33030,6200000001;-151,89000000013;3695882,07;2680000
05118;202107;2053833355,72;0;6496759411,45;-4442926055,73;0;2053833355,72;185627704,58
21628;201908;31963253,68;0;31968190,64;-4936,96000000089;0;31963253,68;10800000
30074;201908;257607075,07;0;265388457,97;-7781382,90000001;0;257607075,07;104772453,02
31623;201908;2979780258,4;0;4016628699;-1036848440,6;136790288,54;3116570546,94;1187412966,07
02062;201909;186163272,693082;0;238307598,74;-52144326,0469181;4238456,84296396;190401729,536046;112882625,255654
02101;201909;227782829,62;0;377442711,44;-149659881,82;210951979,92;438734809,54;334811300,38
02771;201909;1659929,12;0;1659929,12;0;0;1659929,12;440000
03328;201909;41963168,53;0;44920103,66;-2956935,13;197125,210000001;42160293,74;17216741,01
03387;201909;6562280,33;0;6612361,26;-50080,9299999997;0;6562280,33;3400000
05355;201909;665682550,31;0;686992172,18;-21309621,87;13235397,4400001;678917947,75;644773003,27
05886;201909;1968784967,19;0;3931635097,06;-1962850129,87;28632052,513201;1997417019,7032;1652178303,02
05941;201909;53243418,72;0;62310963,12;-9067544,4;261055,219999999;53504473,94;29868192,9
06530;201909;179165683,09;0;181843281,41;-2677598,31999999;7658093,09;186823776,18;67465144,28
06653;201909;243676380,87;0;585849784,73;-342173403,86;17841954,55;261518335,42;106309979,05
08141;201909;1077353798,71;0;1133895211,36;-56541412,6499999;61001755,6700001;1138355554,38;343118656,65
10031;201909;32767337,38;0;34214794,62;-1447457,24;6496012,99;39263350,37;8828772,24
30201;201909;97793683,22;0;99985112,62;-2191429,40000001;0;97793683,22;60000000
31623;201909;3057128479,86;0;4262220121,14;-1205091641,28;136790288,53;3193918768,39;1187412966,07
02771;201910;2359703,56;0;2391531,61;-31828,0499999998;0;2359703,56;440000
02879;201910;29963173,41;0;30269334,51;-306161,100000001;0;29963173,41;15000000
02933;201910;140229960,854044;0;269224131,1;-128994170,245956;2926839,68913263;143156800,543177;78409718,4533393
03271;201910;16201408,75;0;16265660,8;-64252,0500000007;0;16201408,75;15000000
05142;201910;560218506,44;0;1325257535;-765039028,56;39968916,65;600187423,09;360962872,6
05355;201910;667179331,47;0;690531676,69;-23352345,22;13235397,4399999;680414728,91;644773003,27
05495;201910;871740679,94;0;2818913063,68;-1947172383,74;44214746,0799999;915955426,02;445948213,26
05720;201910;605484602,99;0;1297127945,97;-691643342,98;8428695,76999998;613913298,76;465752659,23
05941;201910;53567008,14;0;62514933,81;-8947925,67;261055,219999999;53828063,36;29868192,9
05991;201910;303274721,56;0;845630502,06;-542355780,5;5409170,87;308683892,43;105032041,82
06190;201910;1737053833,49;0;1867969692,34;-130915858,85;28681820,52;1765735654,01;953007627,13
06751;201910;143765979,58;0;212568711,44;-68802731,86;3524552,64999998;147290532,23;127365100,07
11096;201910;390533,9;0;414500,58;-23966,68;0;390533,9;174260,57
30201;201910;100039388,41;0;101939010,41;-1899622;0;100039388,41;60000000
37729;201910;474144541,45;0;474385718,63;-241177,180000007;10998641,8;485143183,25;116180748,27
01490;201911;92299560,51;0;102055268,39;-9755707,88;2433404,08999999;94732964,6;42375858,78
04359;201911;22996278,08;0;23095263,48;-98985,4000000022;0;22996278,08;15000000
04952;201911;50032242,18;0;50190248,55;-158006,369999997;149973,189999998;50182215,37;39446841,29
05118;201911;1799500343,065;0;6194298060,48;-4394797717,415;14178660,422981;1813679003,48798;709399290,937212
05142;201911;528917613,96;0;1294544318,26;-765626704,3;39968916,65;568886530,61;360962872,6
05720;201911;612688460,91;0;1300223423,81;-687534962,9;8428695,75999999;621117156,67;465752659,23
06696;201911;142098657,09;0;183517105,93;-41418448,84;2334847,34;144433504,43;65751850,71
10120;201911;74326087,05;0;77333917,85;-3007830,8;8520697,71000001;82846784,76;17265507,68
23540;201911;11723223,35;0;17367942,19;-5644718,84;0;11723223,35;10800000
38253;201911;155758978,27;0;155845492,55;-86514,2800000012;914579,921342492;156673558,191343;60914579,9213425
38270;201911;314631684,98;0;335192278,99;-20560594,01;0;314631684,98;60000000
38741;201911;71971574,7;0;72214831,83;-243257,129999995;0;71971574,7;60000000
02143;201912;378257994,15;0;431787308,79;-53529314,64;11911136,5;390169130,65;157420566,64
02798;201912;76811899,77;0;86828303,52;-10016403,75;1492420,96000001;78304320,73;67611428,74
03671;201912;25372046,7;0;25876545,03;-504498,330000002;270122,010000002;25642168,71;22540423,48
04251;201912;267294274,53;0;322045789,87;-54751515,34;16741182,49;284035457,02;95706824,9
04928;201912;47136289,98;0;47362314,95;-226024,970000006;0;47136289,98;29976911
05282;201912;627624196,56;0;1418954163;-791329966,44;1072953896,96;1700578093,52;369281345,6
05436;201912;288401496,88;0;289323607,95;-922111,069999993;3963990,81;292365487,69;43973034,16
05843;201912;426496005,97;0;486543522,14;-60047516,17;7188835,23999995;433684841,21;34014646,94
05991;201912;306861761,17;0;847562602,67;-540700841,5;5145094,05000001;312006855,22;90964355,08
06084;201912;31697482,04;0;32064009,34;-366527,300000001;0;31697482,04;15000000
06785;201912;1275111764,03;0;1398840266,24;-123728502,21;71307337,6900001;1346419101,72;1114740910,67
06831;201912;53953099,03;0;55335293,27;-1382194,24;350966,609999999;54304065,64;43793126,49
17400;201912;752845471,32;0;811078997,05;-58233525,7299999;41300,4599999189;752886771,78;266219613,62
37052;201912;438235209,33;0;438239169,33;-3960;6042140,44999999;444277349,78;70154724,39
38873;201912;613054081,88;0;613065111,18;-11029,2999999523;0;613054081,88;60000000
01121;202001;47824462,77;0;47848462,77;-24000;0;47824462,77;15000000
01627;202001;52172122,12;0;77752631,44;-25580509,32;0;52172122,12;15000000
01937;202001;91866820,36;0;92208851,5;-342031,140000001;6066665,84999999;97933486,21;23299257,46
02101;202001;210430662,1;0;386599822,25;-176169160,15;241324779;451755441,1;373754495,6
03093;202001;0;0;0;0;0;0;0
04031;202001;21941304,54;0;23762428,68;-1821124,14;0;21941304,54;15000000
05118;202001;1790208619,9805;0;6418791951,55;-4628583331,5695;12075214,5020161;1802283834,48252;700202708,426227
05355;202001;676822864,71;0;700461969,65;-23639104,9399999;14212883,6899999;691035748,4;681753739,97
05941;202001;49498308,13;0;61033103,41;-11534795,28;163533,229999997;49661841,36;20169889,42
06653;202001;245923400,2;0;583780992,02;-337857591,82;17714617,15;263638017,35;111653262,55
06921;202001;60103620,45;0;104684399,6;-44580779,15;312209,93;60415830,38;19754685,94
09938;202001;282652671,73;0;284422593,55;-1769921,81999999;2179871,69999999;284832543,43;70306384,73
10898;202001;41246706,03;0;45612915,32;-4366209,29;3402518,42;44649224,45;7771985,8
20141;202001;439449555,69;0;502808842,26;-63359286,57;181781244,51;621230800,2;305364438,2
25429;202001;20425430,56;0;20434834,29;-9403,73000000045;326,290000002831;20425756,85;10800000
28878;202001;29325457,11;0;39089466,59;-9764009,48;16575712,5536261;45901169,6636261;31730511,1942099
30074;202001;257089663,46;0;264948025,42;-7858361,95999998;9905243,53999999;266994907;112461878,32
37729;202001;466493937,17;0;466895943,94;-402006,769999981;8965105,76999998;475459042,94;170988599,02
01007;202002;63129399,66;0;69232649,66;-6103250;5571545,74000001;68700945,4;42656688,12
01554;202002;4344552,87;0;4361949,09;-17396,2199999997;0;4344552,87;3000000
03093;202002;0;0;0;0;0;0;0
04251;202002;259264243,21;0;316596483,08;-57332239,87;16741182,49;276005425,7;95706824,9
04359;202002;21407616,63;0;21523796,78;-116180,150000002;0;21407616,63;15000000
05495;202002;889766467,29;0;2748528387,69;-1858761920,4;66829741,8200001;956596209,11;516286117,4
06301;202002;155774076,38;0;199504643,86;-43730567,48;1828267,56999999;157602343,95;94134994,66
34665;202002;256137749,77;0;256181006,9;-43257,1299999952;0;256137749,77;60000000
37729;202002;479202717,54;0;479382353,55;-179636,00999999;8965105,76999998;488167823,31;170988599,02
01554;202003;4399386,29;0;4416932,51;-17546,2199999997;0;4399386,29;3000000
02119;202003;6520674,42;0;6680141,07;-159466,65;0;6520674,42;6200000
04359;202003;23170380,92;0;23247773,72;-77392,799999997;0;23170380,92;15000000
05908;202003;185695622,62;0;532468136,7;-346772514,08;0;185695622,62;104403488,56
06157;202003;19464116,42;0;35118871,74;-15654755,32;0;19464116,42;15000000
06301;202003;132741423,56;0;175340554,65;-42599131,09;1828267,56999999;134569691,13;94134994,66
05436;202107;224537105,71;0;225032193,97;-495088,25999999;2809431,67999998;227346537,39;49849152,56
05495;202107;1181383590,6;0;2486177725,28;-1304794134,68;67911646,4100001;1249295237,01;544624003,88
05991;202107;300669095,93;0;806752371,45;-506083275,52;14968949,74;315638045,67;124981541,3
06157;202107;21470035,86;0;39294004,74;-17823968,88;0;21470035,86;15000000
06190;202107;1601332501,17;0;3378955545,72;-1777623044,55;35224106,54;1636556607,71;1121507943,26
06785;202107;1424547000,2;0;1628440368,79;-203893368,59;32643135,27;1457190135,47;1309441294,85
06947;202107;181554977,21;0;1600123247,41;-1418568270,2;27631255,42;209186232,63;161501331,16
06998;202107;19172326,04;0;22060666,28;-2888340,24;0;19172326,04;8100000
10120;202107;95974654,24;0;99026181,5;-3051527,26000001;1417942,84;97392597,08;14515242,48
11096;202107;110822,45;0;216069,65;-105247,2;482635,74;593458,19;590486,22
17400;202107;770180481,28;0;820753965,3;-50573484,02;1451162,98000002;771631644,26;267952866,68
25585;202107;226585001,24;0;298566840,5;-71981839,26;30666288,91;257251290,15;90150228,09
02461;202108;189258018,44;0;193389429,67;-4131411,22999999;4530148,41;193788166,85;35333047,28
02968;202108;57273211,28;0;59555605,74;-2282394,46;3677680,96;60950892,24;31961383,11
03093;202108;0;0;0;0;0;0;0
03182;202108;102101725,29;0;103798127,91;-1696402,62;2673792,82496798;104775518,114968;102527037,59274
03531;202108;10434836,18;0;10718029,13;-283192,949999999;0;10434836,18;8100000
04359;202108;37971192,32;0;38173900,6;-202708,280000001;0;37971192,32;15000000
04707;202108;3941584263,74;0;5533634005,56;-1592049741,82;997651150,190001;4939235413,93;3407996544,98
05045;202108;62734080,52;0;183413881,08;-120679800,56;0;62734080,52;8100000
05312;202108;1428664189,64;0;1592907419,25;-164243229,61;143459866,466938;1572124056,10694;1051153261,83446
05720;202108;461825900,64;0;1040814320,89;-578988420,25;4006763,96000004;465832664,6;455663532,11
05843;202108;420096804,9;0;482008815,59;-61912010,69;17949183,81;438045988,71;52953175,53
06173;202108;16899361,06;0;17233140,06;-333779;12540874,76;29440235,82;20640874,76
06998;202108;19024853,71;0;22125857,31;-3101003,6;0;19024853,71;8100000
11096;202108;129864,99;0;229111,27;-99246,28;482635,74;612500,73;590486,22
28932;202108;31778199,08;0;34109733,44;-2331534,36;0;31778199,08;10800000
36099;202108;354441186,51;0;558623379,49;-204182192,98;4094139,94;358535326,45;67127418,9
01805;202109;2971792,43;0;2973383,5;-1591,06999999983;0;2971792,43;2200000
02119;202109;5492012,35;0;5652805,73;-160793,380000001;0;5492012,35;3700000
02275;202109;4559529,43;0;4559529,43;0;52986,1200000001;4612515,55;3674208,73
21628;201904;34398475,51;0;34408349,43;-9873,92000000179;0;34398475,51;10800000
33294;201904;197677590,84;0;197989905,4;-312314,560000002;1401287,94850001;199078878,7885;60000000
34819;201904;274133957,36;0;277898253,31;-3764295,94999999;0;274133957,36;60000000
01589;201905;15002699,19;0;15178943,6;-176244,41;0;15002699,19;15000000
01627;201905;60678001,07;0;75375697,42;-14697696,35;0;60678001,07;15000000
02062;201905;161957153,333435;0;217738524,62;-55781371,2865654;3616307,80948007;165573461,142915;102677212,171236
03387;201905;6258545,5;0;6326982,94;-68437,4400000004;0;6258545,5;3400000
04111;201905;30775936,51;0;31623115,16;-847178,649999999;0;30775936,51;15000000
05495;201905;596466446,07;0;2637812330,33;-2041345884,26;60233101,3099999;656699547,38;446750579,8
05690;201905;53905620,94;0;55277564,19;-1371943,25;4577359,96;58482980,9;31623299,45
06211;201905;240571470,69;0;262720001,67;-22148530,98;2788429,50999999;243359900,2;96518138,3
06513;201905;883377534,46;0;1940884037,34;-1057506502,88;393435,659999967;883770970,12;329431660,44
21628;201905;34533202,8;0;34538139,76;-4936,96000000089;0;34533202,8;10800000
25585;201905;311373795,73;0;345607523,03;-34233727,3;69495934,29;380869730,02;121492715,19
30201;201905;99083806,74;0;101404291,02;-2320484,28;0;99083806,74;60000000
31623;201905;2636729367,86;0;3720195589,23;-1083466221,37;57576911,6299996;2694306279,49;935812663,05
34819;201905;280969208,99;0;283014604,79;-2045395,80000001;0;280969208,99;60000000
02101;201906;214932135,38;0;355172167,23;-140240031,85;210951979,93;425884115,31;334811300,38
02895;201906;65041189,79;0;71436548,05;-6395358,26;0;65041189,79;15000000
04359;201906;22501116,06;0;22638255,35;-137139,290000003;0;22501116,06;15000000
05991;201906;291924604,9;0;840333724,82;-548409119,92;5409170,87;297333775,77;105032041,82
06190;201906;1580816756,62;0;1711056281,72;-130239525,1;28681820,5300002;1609498577,15;953007627,13
09938;201906;209338704,36;0;211942519,15;-2603814,78999999;3975020,02999997;213313724,39;65781705,73
10898;201906;39699344,1;0;43983671,08;-4284326,98;3846307,68;43545651,78;8148497,07
10979;201906;3363012,79;0;3380155,24;-17142,4500000002;4372552,28;7735565,07;5044420,92
20141;201906;393025960,34;0;455197306,49;-62171346,15;178470176,72;571496137,06;285520832,09
32875;201906;273037760,14;0;273037730,5;29,6399999856949;4101560,68000001;277139320,82;64101560,68
33294;201906;201270882,9;0;201314401,63;-43518,7299999893;3701976,16999999;204972859,07;60000000
37729;201906;458501363,87;0;469797983,25;-11296619,38;10998641,8;469500005,67;116180748,27
01554;201907;4355246,13;0;4370917,19;-15671,0600000005;0;4355246,13;3000000
02143;201907;241427975,37;0;309593639,97;-68165664,6;3456688,21000001;244884663,58;84155448,82
02771;201907;1090010,02;0;1090010,02;0;0;1090010,02;440000
02933;201907;103166889,985525;0;234428171,96;-131261281,974475;2926839,68913262;106093729,674657;78409718,4533393
04251;201907;263984301,19;0;309920795,28;-45936494,09;15872049,62;279856350,81;92061133,55
04634;201907;4623792,57;0;4633196,3;-9403,72999999952;-29,570000000298;4623763;2680000
04952;201907;42671689,19;0;42914762,59;-243073,400000006;149973,190000005;42821662,38;39446841,29
05321;201907;1742905388,1645;0;3487379259,04;-1744473870,8755;23974333,2149456;1766879721,37944;592444029,46
06467;201907;167289219,64;0;167842021,81;-552802,170000017;1470684;168759903,64;68669875
06866;201907;7671478779,08;0;7839888280,69;-168409501,61;4246689776,24;11918168555,32;4539990461,1
06947;201907;306132822,46;0;1266587118,77;-960454296,31;18458504,1;324591326,56;135483346,6
11096;201907;467998,35;0;485813,21;-17814,86;0;467998,35;174260,57
17400;201907;424478917,55;0;459675548,88;-35196631,33;49955,1200000048;424528872,67;268247623,11
02143;201908;248424261,27;0;312733579,17;-64309317,9;3456688,20999998;251880949,48;84155448,82
02798;201908;71544179,42;0;80553747,6;-9009568,17999999;1349076,56999999;72893255,99;56039666,9
06513;201803;838633257,47;0;1882148749,18;-1043515491,71;66149,5099999905;838699406,98;340213459,06
06602;201803;392647879,35;0;423942015,9;-31294136,55;3174683,54999995;395822562,9;86902103,48
06831;201803;37003400,26;0;39053997,76;-2050597,5;59820,4200000018;37063220,68;30559524,48
08737;201803;272962079,36;0;379103311,18;-106141231,82;1672026,06;274634105,42;70880255,17
10898;201803;36457976,93;0;40195695,91;-3737718,98;409744,390000001;36867721,32;8472405,21
10979;201803;2611905,56;0;2651409,28;-39503,7199999997;4608,62000000011;2616514,18;391186,71
22683;201803;24496766,54;0;25614820,2;-1118053,66;1281026,7;25777793,24;9084205,32
30074;201803;228505300,48;0;243667542,41;-15162241,93;4078958,15000001;232584258,63;68684640,64
